"조사연도","MD제공용_가구고유번호","가중값","수도권여부","가구주_성별코드","가구원수","가구주_만연령","가구주연령_10세단위코드","가구주_혼인상태코드","입주형태코드","부채보유여부","보완_소득5분위코드","보완_소득10분위코드","순자산5분위코드","순자산10분위코드","자산","자산_금융자산","자산_금융자산_저축_적립예치식저축_주식채권펀드금액","자산_금융자산_현거주지전월세보증금","자산_실물자산","자산_실물자산_부동산금액","자산_실물자산_부동산_거주주택금액","자산_실물자산_부동산_거주주택이외부동산금액","부채","부채_금융부채","부채_금융부채_담보대출금액","부채_금융부채_담보대출_대출용도_거주주택구입금액","부채_금융부채_담보대출_대출용도_거주주택이외부동산구입금액","부채_금융부채_신용대출금액","부채_금융부채_신용대출_대출종류_신용대출금액","부채_금융부채_신용대출_대출종류_마이너스통장금액","부채_금융부채_신용카드관련대출금액","원리금상환금액","원리금상환_원금상환금액","원리금상환_이자지급금액","순자산","보완_경상소득","보완_처분가능소득","원리금상환_생계부담_소득대비상환액비중","여유자금운용계획코드","금융자산투자운용방법코드","거주지주택가격전망코드","여유자금부동산투자여부","1년후금융부채규모전망코드","부채증가원인코드","1년전대비부채증감코드","원리금연체여부","30일이상원리금연체여부","원리금상환_생계부담정도코드"
2018,518502371,1847.99484155,G1,2,2,49,G3,4,2,G1,Q2,D04,Q1,D02,7390,6490,0,4500,900,0,0,0,4220,4220,2700,0,0,0,0,0,700,341,273,68,3170,3423,3129,,2,2,2,1,1,,3,2,,3
2018,518600131,589.911628695715,G1,1,4,46,G3,2,1,G2,Q5,D10,Q5,D10,150660,1700,0,0,148960,140000,140000,0,0,0,0,0,0,0,0,0,0,0,0,0,150660,11802,6646,,1,1,2,1,2,,,,,
2018,518600141,1699.03635001175,G1,1,3,56,G4,2,1,G1,Q5,D10,Q5,D10,142678,27678,0,0,115000,111000,71000,40000,16740,16740,16440,16440,0,0,0,0,0,4856,4376,480,125938,36069,31833,40,5,4,3,2,1,,1,2,,1
2018,518600151,1301.07647404588,G1,2,1,40,G3,1,2,G1,Q3,D06,Q2,D03,16510,16010,0,10500,500,0,0,0,7600,7600,7600,0,0,0,0,0,0,155,0,155,8910,4814,4339,10,2,8,3,1,1,,2,2,,1
2018,518600161,2591.38788562242,G1,1,5,40,G3,2,1,G1,Q5,D10,Q5,D10,267190,62290,0,0,204900,195000,185000,10000,52800,43800,40500,40500,0,0,0,0,0,16420,14800,1620,214390,13814,10619,,,,,,,,,,,
2018,518600171,448.695246502991,G1,2,1,68,G5,3,1,G1,Q5,D09,Q5,D10,372900,20500,10000,0,352400,350000,200000,150000,70000,0,0,0,0,0,0,0,0,0,0,0,302900,8691,7125,,,,,,,,,,,
2018,518600301,830.629490653812,G1,1,2,76,G5,2,2,G1,Q1,D02,Q4,D07,37720,2600,0,2500,35120,35000,0,35000,5000,0,0,0,0,0,0,0,0,0,0,0,32720,1633,1427,,,,,,,,,,,
2018,518600311,1654.16494377711,G1,1,1,46,G3,1,1,G1,Q2,D03,Q2,D04,12510,2110,0,0,10400,8500,8500,0,1400,1400,900,900,0,0,0,0,0,940,930,10,11110,1909,1598,,,,,,,,,,,
2018,518600321,1581.05427856835,G1,2,2,47,G3,3,3,G2,Q1,D02,Q1,D01,450,450,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,1819,1728,,,,,,,,,,,
2018,518600331,1825.79525085483,G1,2,1,89,G5,3,3,G2,Q1,D01,Q2,D03,7050,7050,0,4900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7050,616,615,,,,,,,,,,,
2018,518700101,751.22779174495,G1,2,3,33,G2,1,2,G1,Q5,D09,Q1,D02,5950,5950,0,5500,0,0,0,0,3500,3500,0,0,0,3500,3500,0,0,70,0,70,2450,9246,8566,30,2,1,4,1,2,,2,2,,1
2018,518700131,1008.75529493011,G1,1,5,49,G3,2,2,G2,Q5,D10,Q5,D10,133990,132990,0,120000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133990,12712,9344,,,,,,,,,,,
2018,518700141,1653.24116688393,G1,1,3,39,G2,2,1,G1,Q5,D09,Q5,D10,359720,8720,0,0,351000,350000,200000,150000,38000,38000,38000,0,0,0,0,0,0,220,200,20,321720,8588,6628,,1,1,2,1,1,,2,2,,2
2018,518700151,805.800243701291,G1,1,4,55,G4,2,2,G1,Q5,D10,Q5,D10,323000,221500,2000,140000,101500,100000,0,100000,60000,0,0,0,0,0,0,0,0,0,0,0,263000,52176,34547,,1,1,2,1,2,,,,,
2018,518700181,1833.13004098757,G1,1,4,57,G4,2,1,G2,Q3,D06,Q5,D09,65980,9180,1000,0,56800,55000,55000,0,0,0,0,0,0,0,0,0,0,550,500,50,65980,5095,4440,,2,7,2,1,2,,,,,
2018,518700191,1512.63323131335,G1,1,2,64,G5,3,1,G2,Q3,D06,Q5,D10,98032,7632,2000,0,90400,90000,60000,30000,0,0,0,0,0,0,0,0,0,0,0,0,98032,4624,4307,,1,1,2,2,2,,,,,
2018,518700321,2508.73055968831,G1,1,4,42,G3,2,1,G1,Q5,D10,Q5,D09,61880,5100,0,0,56780,39000,25000,14000,9936,9936,9936,0,2736,0,0,0,0,957,664,293,51944,17619,16337,,3,1,2,2,1,,1,2,,2
2018,518700331,2321.06466921983,G1,1,3,65,G5,3,3,G1,Q3,D06,Q2,D04,13350,2850,0,1500,10500,8000,0,8000,1800,1800,0,0,0,1800,1800,0,0,312,160,152,11550,5373,4874,,3,1,2,2,1,,1,2,,2
2018,518700341,1870.65974607948,G1,1,2,79,G5,2,1,G2,Q1,D01,Q2,D04,14100,100,0,0,14000,14000,5000,9000,0,0,0,0,0,0,0,0,0,0,0,0,14100,825,809,,1,1,2,2,2,,,,,
2018,518700361,2185.60413459324,G1,2,1,73,G5,3,1,G2,Q1,D02,Q3,D06,24600,400,0,0,24200,24200,18200,6000,0,0,0,0,0,0,0,0,0,0,0,0,24600,1129,998,,1,1,2,2,2,,,,,
2018,518700391,2246.37724092218,G1,1,2,52,G4,4,3,G1,Q3,D06,Q1,D01,1501,601,0,500,900,0,0,0,800,800,0,0,0,800,800,0,0,2949,2628,321,701,4738,3423,,,,,,,,,,,
2018,518800101,379.741894084802,G1,2,1,70,G5,3,1,G2,Q4,D08,Q5,D10,451000,10,0,0,450990,450000,450000,0,0,0,0,0,0,0,0,0,0,0,0,0,451000,8081,6164,,1,1,2,2,2,,,,,
2018,518800111,1142.06668821137,G1,2,1,45,G3,1,3,G2,Q1,D01,Q4,D08,48840,8840,0,7000,40000,40000,0,40000,0,0,0,0,0,0,0,0,0,0,0,0,48840,1007,541,,,,,,,,,,,
2018,518800121,1440.88865316168,G1,1,4,47,G3,2,1,G1,Q3,D06,Q5,D09,101020,1020,0,0,100000,100000,100000,0,32200,22200,20000,0,0,2000,0,2000,0,3520,2620,900,68820,4806,2062,,,,,,,,,,,
2018,518800161,402.469196051355,G1,1,2,66,G5,2,1,G1,Q5,D09,Q5,D10,362971,72300,48000,0,290671,290000,140000,150000,50000,0,0,0,0,0,0,0,0,0,0,0,312971,9369,7609,,1,3,3,2,2,,,,,
2018,518800191,1036.9897739198,G1,1,2,85,G5,2,1,G2,Q1,D01,Q3,D06,20470,470,0,0,20000,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,20470,536,518,,5,1,2,2,2,,,,,
2018,518800301,2239.33225964458,G1,1,3,57,G4,2,1,G2,Q5,D09,Q5,D10,135870,34970,10000,0,100900,70000,20000,50000,0,0,0,0,0,0,0,0,0,0,0,0,135870,9755,8372,,,,,,,,,,,
2018,518800311,2239.33225964458,G1,1,3,59,G4,2,1,G1,Q5,D09,Q5,D09,76526,24686,450,0,51840,45000,20000,25000,17000,0,0,0,0,0,0,0,0,0,0,0,59526,9745,7874,,,,,,,,,,,
2018,518800321,1755.01215411492,G1,2,1,77,G5,3,1,G2,Q1,D01,Q5,D09,60620,420,220,0,60200,60000,20000,40000,0,0,0,0,0,0,0,0,0,0,0,0,60620,1023,829,,,,,,,,,,,
2018,519200201,1321.66746242991,G2,2,1,60,G5,3,3,G1,Q1,D01,Q2,D04,32600,2600,0,1000,30000,30000,0,30000,21300,1300,0,0,0,1300,1300,0,0,123,0,123,11300,233,-199,,1,1,2,2,2,,3,2,,2
2018,519200361,2226.30974876043,G1,1,3,37,G2,2,2,G1,Q2,D04,Q2,D03,15480,15070,0,14000,410,0,0,0,9800,9800,9800,0,0,0,0,0,0,299,0,299,5680,3315,2121,,1,1,2,2,1,,2,2,,2
2018,519201191,2170.90253588369,G1,1,4,56,G4,2,1,G1,Q5,D10,Q4,D07,94284,5384,480,0,88900,78000,65000,13000,59600,59600,10600,0,0,18700,0,18700,0,11370,9400,1970,34684,24628,21010,,3,8,2,2,1,,1,2,,2
2018,519500121,811.366422920175,G1,1,2,28,G1,1,3,G1,Q2,D04,Q1,D01,3168,1368,0,1000,1800,0,0,0,2700,2700,700,0,0,2000,0,2000,0,164,100,64,468,3532,2976,,2,1,4,1,2,,2,2,,2
2018,519500131,1731.35925556217,G1,2,1,35,G2,1,3,G1,Q3,D06,Q2,D04,24056,24056,4500,18000,0,0,0,0,12000,12000,12000,0,0,0,0,0,0,320,0,320,12056,4820,3824,,2,7,4,1,1,,2,2,,2
2018,519500151,473.072146827409,G1,1,1,82,G5,3,1,G2,Q4,D07,Q5,D10,144000,4000,0,0,140000,140000,140000,0,0,0,0,0,0,0,0,0,0,0,0,0,144000,5662,5158,,1,1,3,2,2,,,,,
2018,519500161,1948.40592536512,G1,1,3,67,G5,2,1,G1,Q5,D10,Q5,D10,277960,44960,0,0,233000,230000,160000,70000,40000,0,0,0,0,0,0,0,0,0,0,0,237960,13803,11599,,1,1,2,2,2,,,,,
2018,519500171,806.034043573716,G1,1,3,69,G5,2,2,G1,Q5,D09,Q5,D10,440400,147400,30000,75000,293000,290000,0,290000,55600,30600,30600,0,30600,0,0,0,0,4490,3500,990,384800,8931,6294,30,1,1,2,2,1,,1,2,,1
2018,519500181,405.717093952515,G1,1,3,70,G5,2,1,G1,Q5,D10,Q5,D10,373300,40500,5000,0,332800,325000,200000,125000,108000,80000,80000,0,0,0,0,0,0,800,0,800,265300,28959,22799,,1,1,2,2,2,,2,2,,2
2018,519500281,1246.80210362629,G2,1,2,81,G5,2,1,G2,Q1,D01,Q3,D06,25120,6120,0,0,19000,19000,19000,0,0,0,0,0,0,0,0,0,0,0,0,0,25120,937,891,,,,,,,,,,,
2018,519500291,1099.35083149575,G2,1,2,56,G4,2,3,G2,Q1,D02,Q1,D02,2060,2060,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060,1438,1306,,,,,,,,,,,
2018,519502331,2163.55327154779,G1,2,3,43,G3,4,3,G1,Q1,D02,Q1,D02,5045,5045,0,3900,0,0,0,0,3070,3070,2620,0,0,0,0,0,0,12,0,12,1975,1340,881,,,,,,,,,,,
2018,519502341,1396.30558592167,G1,2,2,85,G5,3,5,G2,Q1,D01,Q1,D01,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,677,676,,,,,,,,,,,
2018,519502361,1612.23198708853,G1,1,1,34,G2,4,3,G1,Q1,D01,Q1,D01,2845,1795,0,1750,1050,0,0,0,4150,4150,3150,0,0,0,0,0,1000,82,0,82,-1305,406,210,,,,,,,,,,,
2018,519502371,1939.51948971246,G1,2,4,50,G4,4,1,G2,Q2,D04,Q3,D05,15960,5850,0,0,10110,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,15960,3573,3352,,,,,,,,,,,
2018,519502381,1881.96326534277,G1,1,4,46,G3,2,1,G1,Q4,D08,Q5,D09,72485,18272,300,0,54213,51680,20000,31680,12339,10339,8339,6700,0,2000,0,2000,0,1233,960,273,60146,8368,6953,,,,,,,,,,,
2018,519600121,1627.48867723511,G1,1,2,32,G2,2,2,G1,Q5,D10,Q4,D08,56600,55600,250,48000,1000,0,0,0,7000,7000,0,0,0,7000,0,7000,0,9480,9000,480,49600,15846,12308,,,,,,,,,,,
2018,519600131,1199.64517847179,G1,1,2,75,G5,2,2,G1,Q1,D01,Q2,D04,10023,10023,0,10000,0,0,0,0,600,600,600,0,0,0,0,0,0,40,0,40,9423,474,433,,,,,,,,,,,
2018,519600171,2022.34122605551,G1,1,3,46,G3,2,1,G2,Q5,D10,Q5,D10,81840,9640,0,0,72200,70000,70000,0,0,0,0,0,0,0,0,0,0,0,0,0,81840,13890,12479,,,,,,,,,,,
2018,519600181,1202.49940949753,G1,1,2,71,G5,2,1,G2,Q2,D04,Q5,D09,70678,678,0,0,70000,70000,70000,0,0,0,0,0,0,0,0,0,0,0,0,0,70678,3108,2937,,1,1,2,1,2,,,,,
2018,519600191,1572.91203418592,G1,1,3,55,G4,2,1,G2,Q5,D09,Q5,D10,106200,15400,0,0,90800,90000,90000,0,0,0,0,0,0,0,0,0,0,0,0,0,106200,9068,6608,,1,1,3,2,2,,,,,
2018,519700101,966.278132129325,G1,1,1,70,G5,3,3,G2,Q1,D01,Q1,D02,2516,2516,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2516,740,731,,,,,,,,,,,
2018,519700131,1484.67502900785,G1,1,4,35,G2,2,3,G1,Q2,D04,Q4,D07,29088,28917,1000,10000,171,0,0,0,200,200,0,0,0,0,0,0,0,2000,2000,0,28888,3574,3238,,,,,,,,,,,
2018,519700171,825.83737438643,G1,1,4,56,G4,2,1,G1,Q5,D10,Q5,D10,174780,2280,0,0,172500,170000,100000,70000,46000,6000,6000,0,0,0,0,0,0,0,0,0,128780,20311,16264,,,,,,,,,,,
2018,519700181,984.615175100147,G1,1,1,62,G5,4,3,G1,Q1,D01,Q1,D02,2830,2830,0,2700,0,0,0,0,240,240,0,0,0,0,0,0,240,377,316,61,2590,1036,937,,,,,,,,,,,
2018,519700301,2523.66005533126,G1,2,1,47,G3,1,1,G1,Q3,D05,Q3,D05,26034,4034,0,0,22000,22000,22000,0,10508,10508,9908,9908,0,600,600,0,0,1352,1246,106,15526,4035,3423,,,,,,,,,,,
2018,519800101,644.471282050579,G1,1,5,43,G3,2,3,G1,Q5,D10,Q5,D10,348784,45784,1000,42000,303000,300000,0,300000,80500,20500,20000,0,0,0,0,0,0,1200,600,600,268284,15177,12115,,1,1,1,1,1,,2,1,2,2
2018,519800111,1938.235402003,G1,1,5,57,G4,2,1,G1,Q5,D09,Q5,D09,63100,11800,0,0,51300,50000,50000,0,7000,7000,7000,7000,0,0,0,0,0,22,0,22,56100,10642,9715,,,,,,,,,,,
2018,519800121,1681.86659915312,G1,1,4,50,G4,2,1,G2,Q3,D06,Q5,D09,53300,100,0,0,53200,52000,52000,0,0,0,0,0,0,0,0,0,0,0,0,0,53300,5126,4350,,1,1,2,2,2,,,,,
2018,519800131,1036.9897739198,G1,1,2,51,G4,1,1,G1,Q2,D04,Q5,D10,100020,20,0,0,100000,100000,100000,0,20000,0,0,0,0,0,0,0,0,0,0,0,80020,2908,2540,,1,1,2,2,2,,,,,
2018,519800141,1036.9897739198,G1,1,2,50,G4,1,1,G1,Q3,D06,Q3,D06,29628,328,0,0,29300,28500,28500,0,3030,3030,3000,3000,0,0,0,0,0,1060,700,360,26598,5326,4314,,3,2,2,1,3,7,2,2,,2
2018,519800151,1036.9897739198,G1,1,2,70,G5,2,1,G1,Q2,D03,Q3,D06,31030,930,0,0,30100,30000,30000,0,6000,6000,6000,0,0,0,0,0,0,216,0,216,25030,1916,1633,,,,,,,,,,,
2018,519800171,978.431305447361,G1,1,1,33,G2,1,2,G1,Q1,D02,Q1,D01,7010,7010,0,7000,0,0,0,0,6000,6000,0,0,0,6000,6000,0,0,0,0,0,1010,1741,1579,,1,1,3,1,2,,1,2,,2
2018,519800181,1248.44308399642,G1,1,3,42,G3,2,5,G2,Q1,D01,Q1,D01,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,471,460,,1,2,4,1,2,,,,,
2018,519800191,978.431305447361,G1,1,1,54,G4,4,3,G1,Q1,D02,Q1,D01,1010,1010,0,1000,0,0,0,0,80,80,0,0,0,0,0,0,0,200,200,0,930,1220,1218,,,,,,,,,,,
2018,520200201,1169.86165894064,G2,1,6,50,G4,2,1,G1,Q4,D08,Q3,D06,31464,14314,0,0,17150,15000,15000,0,11125,11125,3930,3930,0,4200,4200,0,0,2381,2180,201,20339,8047,6967,,2,1,2,1,1,,2,2,,2
2018,520200241,943.823365749498,G2,1,4,64,G5,2,1,G1,Q4,D07,Q5,D09,58904,6904,0,0,52000,52000,32000,20000,6500,0,0,0,0,0,0,0,0,0,0,0,52404,5826,5355,,1,1,2,2,2,,,,,
2018,520200251,1032.67756653529,G2,1,3,40,G3,2,1,G1,Q3,D06,Q5,D09,66453,7180,0,0,59273,57000,57000,0,10300,10300,10300,10300,0,0,0,0,0,2662,2300,362,56153,4718,3450,,2,1,3,1,1,,1,2,,2
2018,520200261,942.215274026238,G2,2,2,59,G4,3,3,G2,Q2,D03,Q3,D06,23296,22996,6046,5000,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23296,2398,2045,,1,1,2,2,2,,,,,
2018,520200331,804.292413779956,G2,1,2,64,G5,2,1,G2,Q3,D05,Q5,D09,59600,1200,0,0,58400,58000,12000,46000,0,0,0,0,0,0,0,0,0,0,0,0,59600,4229,4040,,,,,,,,,,,
2018,520300201,686.340303996227,G2,1,2,36,G2,2,3,G1,Q3,D05,Q2,D03,15224,15224,0,10186,0,0,0,0,8000,8000,8000,0,0,0,0,0,0,280,0,280,7224,3707,3091,,,,,,,,,,,
2018,520600231,904.278318107534,G2,1,3,46,G3,4,3,G1,Q3,D05,Q2,D03,6638,4738,0,300,1900,900,0,900,700,700,0,0,0,700,0,700,0,433,370,63,5938,4087,3743,20,2,1,3,1,2,,1,2,,1
2018,520600241,659.56346056127,G2,1,2,70,G5,2,1,G1,Q2,D03,Q3,D06,35430,1490,0,0,33940,27000,12000,15000,12500,2500,2500,0,2500,0,0,0,0,308,200,108,22930,2392,2086,30,1,1,2,2,1,,1,2,,1
2018,520600251,651.579470676499,G2,1,2,63,G5,2,1,G1,Q2,D03,Q3,D05,20660,1510,0,0,19150,10000,10000,0,1970,1970,1880,0,0,0,0,0,0,768,720,48,18690,1905,1525,,1,1,3,2,1,,3,2,,2
2018,520600261,688.21569390051,G2,1,2,73,G5,2,1,G2,Q1,D01,Q4,D07,36064,5064,0,0,31000,31000,30000,1000,0,0,0,0,0,0,0,0,0,0,0,0,36064,980,804,,2,1,3,2,2,,,,,
2018,520600281,652.910332060794,G2,1,2,89,G5,2,1,G2,Q1,D01,Q3,D05,16220,3220,0,0,13000,13000,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,16220,861,845,,1,1,1,1,2,,,,,
2018,520600291,380.243987002074,G2,1,2,35,G2,2,5,G1,Q3,D06,Q5,D10,92608,5208,0,0,87400,83000,0,83000,10077,77,0,0,0,0,0,0,0,147,147,0,82531,5151,4068,15,2,2,3,1,2,,2,2,,1
2018,520600301,616.551938238791,G2,1,2,41,G3,1,1,G1,Q2,D04,Q2,D04,19900,300,0,0,19600,17000,17000,0,6200,6200,5000,5000,0,1200,0,1200,0,416,0,416,13700,2935,2121,,,,,,,,,,,
2018,520600311,595.848127400931,G2,1,3,36,G2,2,1,G1,Q3,D06,Q4,D08,50938,19188,5500,0,31750,28000,28000,0,5800,5800,5800,5800,0,0,0,0,0,997,847,150,45138,5327,4219,,,,,,,,,,,
2018,520600351,726.352513003196,G2,1,2,74,G5,2,3,G1,Q4,D07,Q1,D02,22679,12329,0,1000,10350,10000,0,0,19000,19000,0,0,0,19000,19000,0,0,300,0,300,3679,6315,5664,,,,,,,,,,,
2018,520600361,564.822462622483,G2,1,2,64,G5,2,1,G1,Q2,D04,Q5,D09,72331,11481,0,0,60850,60000,40000,20000,12600,0,0,0,0,0,0,0,0,0,0,0,59731,3369,2630,,,,,,,,,,,
2018,520600381,584.957564914438,G2,1,2,55,G4,2,1,G1,Q4,D07,Q5,D09,53180,11400,0,0,41780,40000,20000,20000,500,0,0,0,0,0,0,0,0,0,0,0,52680,6793,6459,,,,,,,,,,,
2018,520600391,748.98302077015,G2,1,2,72,G5,2,1,G1,Q2,D03,Q4,D07,33020,620,0,0,32400,31000,18000,13000,1000,0,0,0,0,0,0,0,0,107,100,7,32020,2591,2507,,,,,,,,,,,
2018,520700211,683.923409645468,G2,2,2,52,G4,4,3,G1,Q2,D04,Q1,D02,4712,4712,0,1600,0,0,0,0,1900,1900,1900,0,0,0,0,0,0,120,0,120,2812,3214,2438,,,,,,,,,,,
2018,520700221,622.364332481897,G2,2,1,79,G5,3,3,G2,Q1,D01,Q1,D02,1465,1465,0,1450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1465,681,676,,,,,,,,,,,
2018,520700231,1047.26695746634,G2,1,4,46,G3,2,1,G2,Q4,D08,Q4,D07,36572,9272,0,0,27300,25000,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,36572,7246,5657,,,,,,,,,,,
2018,520700251,898.719622095526,G2,1,4,48,G3,2,1,G2,Q2,D04,Q3,D05,17847,1797,2,0,16050,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,17847,3412,2908,,,,,,,,,,,
2018,520700261,769.239720031488,G2,1,2,55,G4,2,1,G1,Q3,D06,Q2,D04,11529,3129,1,0,8400,8000,8000,0,800,800,800,800,0,0,0,0,0,30,0,30,10729,5296,4676,,,,,,,,,,,
2018,520700271,561.451398224896,G2,2,1,60,G5,3,3,G1,Q2,D03,Q1,D02,5135,4135,0,300,1000,0,0,0,1700,1700,0,0,0,1600,1600,0,0,928,880,48,3435,2354,2088,,,,,,,,,,,
2018,520700281,1271.9414167126,G2,1,5,56,G4,2,3,G2,Q4,D08,Q3,D06,20656,6956,0,2000,13700,10000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,20656,7634,6436,,,,,,,,,,,
2018,520700301,670.764791902437,G2,1,2,57,G4,2,1,G1,Q2,D04,Q5,D10,83770,3620,0,0,80150,75500,8500,67000,2550,2050,0,0,0,2000,2000,0,0,1575,1500,75,81220,2719,2341,40,1,1,2,1,1,,1,2,,1
2018,520700311,662.349864184197,G2,1,2,78,G5,2,1,G2,Q1,D01,Q3,D05,16500,100,0,0,16400,16000,6000,10000,0,0,0,0,0,0,0,0,0,0,0,0,16500,587,531,,1,1,2,2,2,,,,,
2018,520700341,252.271645334073,G2,1,4,53,G4,2,2,G1,Q5,D10,Q5,D10,112373,34073,0,23500,78300,65000,0,65000,3000,3000,0,0,0,3000,0,3000,0,14070,14000,70,109373,19740,14925,30,2,1,3,1,2,,1,2,,1
2018,520700361,528.506368349248,G2,1,2,38,G2,2,5,G2,Q2,D03,Q2,D03,6299,5799,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6299,2370,2108,,2,1,3,1,2,,,,,
2018,520700371,753.654410777533,G2,1,5,44,G3,2,1,G1,Q5,D09,Q5,D09,64855,4855,0,0,60000,59000,23000,36000,2000,0,0,0,0,0,0,0,0,0,0,0,62855,11356,10434,,2,2,2,1,2,,,,,
2018,520700391,582.776804587171,G2,2,1,85,G5,3,1,G2,Q1,D01,Q3,D05,18100,3100,0,0,15000,15000,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,18100,543,486,,1,1,1,2,2,,,,,
2018,520800201,609.518610639822,G2,2,2,50,G4,3,3,G1,Q2,D03,Q1,D02,2675,1775,0,400,900,0,0,0,332,332,0,0,0,0,0,0,300,90,90,0,2343,2254,2087,,1,3,2,1,2,,2,1,1,3
2018,520800211,846.921032443771,G2,1,4,38,G2,2,2,G2,Q5,D09,Q3,D05,18389,16889,0,9500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18389,9587,7999,,,,,,,,,,,
2018,520800231,609.518610639822,G2,2,2,69,G5,3,5,G1,Q2,D04,Q1,D01,3808,2808,0,0,1000,0,0,0,5070,5070,0,0,0,5000,5000,0,0,700,600,100,-1262,3440,2726,,,,,,,,,,,
2018,520800251,846.921032443771,G2,1,4,48,G3,2,1,G1,Q4,D07,Q5,D09,74543,943,0,0,73600,70000,70000,0,2060,60,0,0,0,0,0,0,0,20,20,0,72483,5543,4803,20,1,1,4,2,2,,2,2,,1
2018,520800271,628.938345210713,G2,1,2,33,G2,2,2,G1,Q2,D03,Q3,D05,19590,18510,0,17000,1080,0,0,0,20,20,0,0,0,0,0,0,0,50,50,0,19570,2426,1957,,,,,,,,,,,
2018,520800281,609.518610639822,G2,1,2,84,G5,2,1,G2,Q3,D06,Q4,D07,30000,15000,0,0,15000,15000,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,4825,4552,,1,1,1,2,2,,,,,
2018,520800291,628.938345210713,G2,1,2,75,G5,2,1,G2,Q1,D02,Q3,D06,20786,786,0,0,20000,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,20786,1344,1317,,,,,,,,,,,
2018,520800301,1035.71575114252,G2,2,5,55,G4,4,5,G1,Q3,D05,Q1,D02,2490,1747,0,0,743,0,0,0,100,100,0,0,0,0,0,0,0,1200,1200,0,2390,4086,3834,,,,,,,,,,,
2018,520800311,459.665657533157,G2,1,1,56,G4,4,3,G1,Q2,D04,Q1,D01,1284,784,0,200,500,0,0,0,1000,1000,0,0,0,1000,1000,0,0,80,0,80,284,2705,2418,,,,,,,,,,,
2018,520800321,766.604745197396,G2,1,4,39,G2,2,1,G1,Q4,D07,Q3,D06,23316,6316,0,0,17000,15000,15000,0,3000,3000,3000,3000,0,0,0,0,0,4384,4300,84,20316,6536,4961,,,,,,,,,,,
2018,520800331,766.604745197396,G2,1,4,54,G4,2,2,G1,Q4,D07,Q5,D10,89596,43396,0,15000,46200,44500,0,36500,700,0,0,0,0,0,0,0,0,2560,2560,0,88896,5571,5262,,1,1,1,1,2,,,,,
2018,520800341,520.56075253267,G2,2,1,44,G3,4,1,G1,Q1,D01,Q2,D04,11500,3400,0,0,8100,8000,8000,0,12,12,0,0,0,0,0,0,0,38,38,0,11488,751,685,,1,2,4,1,2,,1,2,,2
2018,520800351,487.176344041918,G2,1,2,72,G5,2,1,G1,Q2,D04,Q4,D08,54310,10,0,0,54300,54000,10000,44000,16300,8300,0,0,0,3300,0,3300,0,892,800,92,38010,3089,2259,,3,1,2,2,3,9,2,2,,3
2018,520800361,520.56075253267,G2,2,1,77,G5,3,1,G2,Q1,D02,Q3,D06,24120,5120,0,0,19000,19000,19000,0,0,0,0,0,0,0,0,0,0,0,0,0,24120,1300,1222,,,,,,,,,,,
2018,520800371,487.176344041918,G2,1,2,64,G5,2,1,G1,Q3,D06,Q5,D09,85850,450,0,0,85400,82000,70000,12000,24950,10950,10000,10000,0,0,0,0,0,850,490,360,60900,5423,4746,,,,,,,,,,,
2018,520800381,520.56075253267,G2,1,1,33,G2,1,2,G2,Q3,D05,Q3,D05,19360,19160,0,17000,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19360,3634,3502,,1,1,2,1,2,,,,,
2018,520800391,664.216759706232,G2,1,3,42,G3,4,1,G1,Q1,D02,Q4,D07,31070,70,0,0,31000,28000,28000,0,2700,2700,2700,2700,0,0,0,0,0,720,600,120,28370,1324,843,,3,1,3,1,2,,2,2,,2
2018,521201241,823.238309817067,G2,2,1,76,G5,3,1,G2,Q1,D01,Q3,D05,15140,100,0,0,15040,15000,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,15140,1026,1013,,1,1,4,2,2,,,,,
2018,521201251,751.14976008442,G2,1,3,30,G2,2,5,G2,Q4,D07,Q4,D07,27210,8300,0,0,18910,16000,0,16000,0,0,0,0,0,0,0,0,0,0,0,0,27210,6537,5385,,2,1,2,1,2,,,,,
